Date,Region,Cases,Deaths
2020-05-1,PR,1447,89
2020-05-2,PR,1492,90
2020-01-30,SC,0,0
2020-01-31,SC,0,0
2020-02-1,SC,0,0
2020-02-2,SC,0,0
2020-02-3,SC,0,0
2020-02-4,SC,0,0
2020-02-5,SC,0,0
2020-02-6,SC,0,0
2020-02-7,SC,0,0
2020-02-8,SC,0,0
2020-02-9,SC,0,0
2020-02-10,SC,0,0
2020-02-11,SC,0,0
2020-02-12,SC,0,0
2020-02-13,SC,0,0
2020-02-14,SC,0,0
2020-02-15,SC,0,0
2020-02-16,SC,0,0
2020-02-17,SC,0,0
2020-02-18,SC,0,0
2020-02-19,SC,0,0
2020-02-20,SC,0,0
2020-02-21,SC,0,0
2020-02-22,SC,0,0
2020-02-23,SC,0,0
2020-02-24,SC,0,0
2020-02-25,SC,0,0
2020-02-26,SC,0,0
2020-02-27,SC,0,0
2020-02-28,SC,0,0
2020-02-29,SC,0,0
2020-03-1,SC,0,0
2020-03-2,SC,0,0
2020-03-3,SC,0,0
2020-03-4,SC,0,0
2020-03-5,SC,0,0
2020-03-6,SC,0,0
2020-03-7,SC,0,0
2020-03-8,SC,0,0
2020-03-9,SC,0,0
2020-03-10,SC,0,0
2020-03-11,SC,0,0
2020-03-12,SC,0,0
2020-03-13,SC,2,0
2020-03-14,SC,4,0
2020-03-15,SC,6,0
2020-03-16,SC,7,0
2020-03-17,SC,7,0
2020-03-18,SC,10,0
2020-03-19,SC,20,0
2020-03-20,SC,21,0
2020-03-21,SC,51,0
2020-03-22,SC,57,0
2020-03-23,SC,68,0
2020-03-24,SC,107,0
2020-03-25,SC,109,0
2020-03-26,SC,122,1
2020-03-27,SC,149,1
2020-03-28,SC,184,1
2020-03-29,SC,194,1
2020-03-30,SC,197,1
2020-03-31,SC,219,2
2020-04-1,SC,235,2
2020-04-2,SC,247,2
2020-04-3,SC,281,5
2020-04-4,SC,334,5
2020-04-5,SC,357,10
2020-04-6,SC,379,10
2020-04-7,SC,417,11
2020-04-8,SC,457,15
2020-04-9,SC,501,17
2020-04-10,SC,693,18
2020-04-11,SC,732,21
2020-04-12,SC,768,24
2020-04-13,SC,777,24
2020-04-14,SC,826,26
2020-04-15,SC,853,28
2020-04-16,SC,884,29
2020-04-17,SC,926,30
2020-04-18,SC,962,31
2020-04-19,SC,975,32
2020-04-20,SC,1025,35
2020-04-21,SC,1063,35
2020-04-22,SC,1091,37
2020-04-23,SC,1115,39
2020-04-24,SC,1170,42
2020-04-25,SC,1209,42
2020-04-26,SC,1235,42
2020-04-27,SC,1337,43
2020-04-28,SC,1476,44
2020-04-29,SC,1995,44
2020-04-30,SC,2085,46
2020-05-1,SC,2394,48
2020-05-2,SC,2346,52
2020-01-30,RS,0,0
2020-01-31,RS,0,0
2020-02-1,RS,0,0
2020-02-2,RS,0,0
2020-02-3,RS,0,0
2020-02-4,RS,0,0
2020-02-5,RS,0,0
2020-02-6,RS,0,0
2020-02-7,RS,0,0
2020-02-8,RS,0,0
2020-02-9,RS,0,0
2020-02-10,RS,0,0
2020-02-11,RS,0,0
2020-02-12,RS,0,0
2020-02-13,RS,0,0
2020-02-14,RS,0,0
2020-02-15,RS,0,0
2020-02-16,RS,0,0
2020-02-17,RS,0,0
2020-02-18,RS,0,0
2020-02-19,RS,0,0
2020-02-20,RS,0,0
2020-02-21,RS,0,0
2020-02-22,RS,0,0
2020-02-23,RS,0,0
2020-02-24,RS,0,0
2020-02-25,RS,0,0
2020-02-26,RS,0,0
2020-02-27,RS,0,0
2020-02-28,RS,0,0
2020-02-29,RS,0,0
2020-03-1,RS,0,0
2020-03-2,RS,0,0
2020-03-3,RS,0,0
2020-03-4,RS,0,0
2020-03-5,RS,0,0
2020-03-6,RS,0,0
2020-03-7,RS,0,0
2020-03-8,RS,0,0
2020-03-9,RS,0,0
2020-03-10,RS,1,0
2020-03-11,RS,2,0
2020-03-12,RS,4,0
2020-03-13,RS,4,0
2020-03-14,RS,6,0
2020-03-15,RS,6,0
2020-03-16,RS,6,0
2020-03-17,RS,10,0
2020-03-18,RS,19,0
2020-03-19,RS,28,0
2020-03-20,RS,37,0
2020-03-21,RS,60,0
2020-03-22,RS,72,0
2020-03-23,RS,86,0
2020-03-24,RS,98,0
2020-03-25,RS,123,1
2020-03-26,RS,168,1
2020-03-27,RS,195,2
2020-03-28,RS,197,2
2020-03-29,RS,226,2
2020-03-30,RS,241,3
2020-03-31,RS,274,4
2020-04-1,RS,306,4
2020-04-2,RS,334,5
2020-04-3,RS,396,5
2020-04-4,RS,410,6
2020-04-5,RS,418,7
2020-04-6,RS,481,7
2020-04-7,RS,508,8
2020-04-8,RS,555,9
2020-04-9,RS,618,12
2020-04-10,RS,636,14
2020-04-11,RS,640,15
2020-04-12,RS,653,16
2020-04-13,RS,664,16
2020-04-14,RS,700,18
2020-04-15,RS,747,19
2020-04-16,RS,780,19
2020-04-17,RS,802,22
2020-04-18,RS,831,24
2020-04-19,RS,854,24
2020-04-20,RS,889,27
2020-04-21,RS,904,27
2020-04-22,RS,923,27
2020-04-23,RS,994,29
2020-04-24,RS,1061,31
2020-04-25,RS,1096,34
2020-04-26,RS,1166,35
2020-04-27,RS,1228,42
2020-04-28,RS,1286,45
2020-04-29,RS,1368,50
2020-04-30,RS,1466,51
2020-05-1,RS,1529,58
2020-05-2,RS,1619,62
2020-01-30,MS,0,0
2020-01-31,MS,0,0
2020-02-1,MS,0,0
2020-02-2,MS,0,0
2020-02-3,MS,0,0
2020-02-4,MS,0,0
2020-02-5,MS,0,0
2020-02-6,MS,0,0
2020-02-7,MS,0,0
2020-02-8,MS,0,0
2020-02-9,MS,0,0
2020-02-10,MS,0,0
2020-02-11,MS,0,0
2020-02-12,MS,0,0
2020-02-13,MS,0,0
2020-02-14,MS,0,0
2020-02-15,MS,0,0
2020-02-16,MS,0,0
2020-02-17,MS,0,0
2020-02-18,MS,0,0
2020-02-19,MS,0,0
2020-02-20,MS,0,0
2020-02-21,MS,0,0
2020-02-22,MS,0,0
2020-02-23,MS,0,0
2020-02-24,MS,0,0
2020-02-25,MS,0,0
2020-02-26,MS,0,0
2020-02-27,MS,0,0
2020-02-28,MS,0,0
2020-02-29,MS,0,0
2020-03-1,MS,0,0
2020-03-2,MS,0,0
2020-03-3,MS,0,0
2020-03-4,MS,0,0
2020-03-5,MS,0,0
2020-03-6,MS,0,0
2020-03-7,MS,0,0
2020-03-8,MS,0,0
2020-03-9,MS,0,0
2020-03-10,MS,0,0
2020-03-11,MS,0,0
2020-03-12,MS,0,0
2020-03-13,MS,0,0
2020-03-14,MS,0,0
2020-03-15,MS,0,0
2020-03-16,MS,2,0
2020-03-17,MS,4,0
2020-03-18,MS,7,0
2020-03-19,MS,7,0
2020-03-20,MS,9,0
2020-03-21,MS,16,0
2020-03-22,MS,21,0
2020-03-23,MS,21,0
2020-03-24,MS,23,0
2020-03-25,MS,24,0
2020-03-26,MS,25,0
2020-03-27,MS,28,0
2020-03-28,MS,31,0
2020-03-29,MS,36,0
2020-03-30,MS,44,0
2020-03-31,MS,48,1
2020-04-1,MS,51,1
2020-04-2,MS,53,1
2020-04-3,MS,60,1
2020-04-4,MS,62,1
2020-04-5,MS,65,1
2020-04-6,MS,66,1
2020-04-7,MS,80,2
2020-04-8,MS,85,2
2020-04-9,MS,89,2
2020-04-10,MS,97,2
2020-04-11,MS,100,2
2020-04-12,MS,101,2
2020-04-13,MS,113,4
2020-04-14,MS,115,4
2020-04-15,MS,121,4
2020-04-16,MS,131,5
2020-04-17,MS,143,5
2020-04-18,MS,161,5
2020-04-19,MS,168,5
2020-04-20,MS,171,5
2020-04-21,MS,173,6
2020-04-22,MS,175,6
2020-04-23,MS,186,7
2020-04-24,MS,213,7
2020-04-25,MS,217,7
2020-04-26,MS,234,7
2020-04-27,MS,238,9
2020-04-28,MS,240,9
2020-04-29,MS,249,9
2020-04-30,MS,255,9
2020-05-1,MS,261,9
2020-05-2,MS,266,9
2020-01-30,MT,0,0
2020-01-31,MT,0,0
2020-02-1,MT,0,0
2020-02-2,MT,0,0
2020-02-3,MT,0,0
2020-02-4,MT,0,0
2020-02-5,MT,0,0
2020-02-6,MT,0,0
2020-02-7,MT,0,0
2020-02-8,MT,0,0
2020-02-9,MT,0,0
2020-02-10,MT,0,0
2020-02-11,MT,0,0
2020-02-12,MT,0,0
2020-02-13,MT,0,0
2020-02-14,MT,0,0
2020-02-15,MT,0,0
2020-02-16,MT,0,0
2020-02-17,MT,0,0
2020-02-18,MT,0,0
2020-02-19,MT,0,0
2020-02-20,MT,0,0
2020-02-21,MT,0,0
2020-02-22,MT,0,0
2020-02-23,MT,0,0
2020-02-24,MT,0,0
2020-02-25,MT,0,0
2020-02-26,MT,0,0
2020-02-27,MT,0,0
2020-02-28,MT,0,0
2020-02-29,MT,0,0
2020-03-1,MT,0,0
2020-03-2,MT,0,0
2020-03-3,MT,0,0
2020-03-4,MT,0,0
2020-03-5,MT,0,0
2020-03-6,MT,0,0
2020-03-7,MT,0,0
2020-03-8,MT,0,0
2020-03-9,MT,0,0
2020-03-10,MT,0,0
2020-03-11,MT,0,0
2020-03-12,MT,0,0
2020-03-13,MT,0,0
2020-03-14,MT,0,0
2020-03-15,MT,0,0
2020-03-16,MT,0,0
2020-03-17,MT,0,0
2020-03-18,MT,0,0
2020-03-19,MT,0,0
2020-03-20,MT,1,0
2020-03-21,MT,2,0
2020-03-22,MT,2,0
2020-03-23,MT,2,0
2020-03-24,MT,7,0
2020-03-25,MT,8,0
2020-03-26,MT,11,0
2020-03-27,MT,11,0
2020-03-28,MT,13,0
2020-03-29,MT,16,0
2020-03-30,MT,18,0
2020-03-31,MT,25,0
2020-04-1,MT,27,0
2020-04-2,MT,36,0
2020-04-3,MT,44,1
2020-04-4,MT,56,1
2020-04-5,MT,60,1
2020-04-6,MT,76,1
2020-04-7,MT,78,1
2020-04-8,MT,90,1
2020-04-9,MT,108,2
2020-04-10,MT,112,2
2020-04-11,MT,121,3
2020-04-12,MT,123,3
2020-04-13,MT,134,4
2020-04-14,MT,138,4
2020-04-15,MT,151,4
2020-04-16,MT,156,5
2020-04-17,MT,162,5
2020-04-18,MT,171,5
2020-04-19,MT,174,5
2020-04-20,MT,181,6
2020-04-21,MT,181,6
2020-04-22,MT,183,6
2020-04-23,MT,221,7
2020-04-24,MT,240,8
2020-04-25,MT,247,9
2020-04-26,MT,250,9
2020-04-27,MT,257,10
2020-04-28,MT,261,11
2020-04-29,MT,292,11
2020-04-30,MT,297,11
2020-05-1,MT,320,11
2020-05-2,MT,331,12
2020-01-30,GO,0,0
2020-01-31,GO,0,0
2020-02-1,GO,0,0
2020-02-2,GO,0,0
2020-02-3,GO,0,0
2020-02-4,GO,0,0
2020-02-5,GO,0,0
2020-02-6,GO,0,0
2020-02-7,GO,0,0
2020-02-8,GO,0,0
2020-02-9,GO,0,0
2020-02-10,GO,0,0
2020-02-11,GO,0,0
2020-02-12,GO,0,0
2020-02-13,GO,0,0
2020-02-14,GO,0,0
2020-02-15,GO,0,0
2020-02-16,GO,0,0
2020-02-17,GO,0,0
2020-02-18,GO,0,0
2020-02-19,GO,0,0
2020-02-20,GO,0,0
2020-02-21,GO,0,0
2020-02-22,GO,0,0
2020-02-23,GO,0,0
2020-02-24,GO,0,0
2020-02-25,GO,0,0
2020-02-26,GO,0,0
2020-02-27,GO,0,0
2020-02-28,GO,0,0
2020-02-29,GO,0,0
2020-03-1,GO,0,0
2020-03-2,GO,0,0
2020-03-3,GO,0,0
2020-03-4,GO,0,0
2020-03-5,GO,0,0
2020-03-6,GO,0,0
2020-03-7,GO,0,0
2020-03-8,GO,0,0
2020-03-9,GO,0,0
2020-03-10,GO,0,0
2020-03-11,GO,0,0
2020-03-12,GO,0,0
2020-03-13,GO,3,0
2020-03-14,GO,3,0
2020-03-15,GO,3,0
2020-03-16,GO,3,0
2020-03-17,GO,6,0
2020-03-18,GO,8,0
2020-03-19,GO,12,0
2020-03-20,GO,15,0
2020-03-21,GO,20,0
2020-03-22,GO,21,0
2020-03-23,GO,23,0
2020-03-24,GO,27,0
2020-03-25,GO,29,0
2020-03-26,GO,39,1
2020-03-27,GO,49,1
2020-03-28,GO,56,1
2020-03-29,GO,58,1
2020-03-30,GO,61,1
2020-03-31,GO,65,1
2020-04-1,GO,71,1
2020-04-2,GO,73,1
2020-04-3,GO,88,2
2020-04-4,GO,103,2
2020-04-5,GO,115,3
2020-04-6,GO,119,5
2020-04-7,GO,133,5
2020-04-8,GO,158,7
2020-04-9,GO,179,7
2020-04-10,GO,191,8
2020-04-11,GO,209,10
2020-04-12,GO,229,14
2020-04-13,GO,233,15
2020-04-14,GO,284,15
2020-04-15,GO,304,15
2020-04-16,GO,318,16
2020-04-17,GO,335,16
2020-04-18,GO,378,18
2020-04-19,GO,393,18
2020-04-20,GO,403,19
2020-04-21,GO,421,19
2020-04-22,GO,438,21
2020-04-23,GO,453,23
2020-04-24,GO,486,24
2020-04-25,GO,506,25
2020-04-26,GO,573,25
2020-04-27,GO,616,26
2020-04-28,GO,661,27
2020-04-29,GO,705,27
2020-04-30,GO,781,29
2020-05-1,GO,808,29
2020-05-2,GO,825,30
2020-01-30,DF,0,0
2020-01-31,DF,0,0
2020-02-1,DF,0,0
2020-02-2,DF,0,0
2020-02-3,DF,0,0
2020-02-4,DF,0,0
2020-02-5,DF,0,0
2020-02-6,DF,0,0
2020-02-7,DF,0,0
2020-02-8,DF,0,0
2020-02-9,DF,0,0
2020-02-10,DF,0,0
2020-02-11,DF,0,0
2020-02-12,DF,0,0
2020-02-13,DF,0,0
2020-02-14,DF,0,0
2020-02-15,DF,0,0
2020-02-16,DF,0,0
2020-02-17,DF,0,0
2020-02-18,DF,0,0
2020-02-19,DF,0,0
2020-02-20,DF,0,0
2020-02-21,DF,0,0
2020-02-22,DF,0,0
2020-02-23,DF,0,0
2020-02-24,DF,0,0
2020-02-25,DF,0,0
2020-02-26,DF,0,0
2020-02-27,DF,0,0
2020-02-28,DF,0,0
2020-02-29,DF,0,0
2020-03-1,DF,0,0
2020-03-2,DF,0,0
2020-03-3,DF,0,0
2020-03-4,DF,0,0
2020-03-5,DF,0,0
2020-03-6,DF,0,0
2020-03-7,DF,1,0
2020-03-8,DF,1,0
2020-03-9,DF,1,0
2020-03-10,DF,1,0
2020-03-11,DF,2,0
2020-03-12,DF,2,0
2020-03-13,DF,2,0
2020-03-14,DF,6,0
2020-03-15,DF,8,0
2020-03-16,DF,13,0
2020-03-17,DF,22,0
2020-03-18,DF,26,0
2020-03-19,DF,42,0
2020-03-20,DF,87,0
2020-03-21,DF,100,0
2020-03-22,DF,117,0
2020-03-23,DF,133,0
2020-03-24,DF,160,0
2020-03-25,DF,160,0
2020-03-26,DF,200,0
2020-03-27,DF,230,0
2020-03-28,DF,260,0
2020-03-29,DF,289,1
2020-03-30,DF,312,1
2020-03-31,DF,332,3
2020-04-1,DF,355,3
2020-04-2,DF,370,4
2020-04-3,DF,402,5
2020-04-4,DF,454,7
2020-04-5,DF,468,7
2020-04-6,DF,473,10
2020-04-7,DF,492,12
2020-04-8,DF,509,12
2020-04-9,DF,527,13
2020-04-10,DF,555,14
2020-04-11,DF,579,14
2020-04-12,DF,614,14
2020-04-13,DF,638,15
2020-04-14,DF,651,17
2020-04-15,DF,682,17
2020-04-16,DF,716,20
2020-04-17,DF,746,20
2020-04-18,DF,762,24
2020-04-19,DF,827,24
2020-04-20,DF,872,24
2020-04-21,DF,881,24
2020-04-22,DF,946,25
2020-04-23,DF,963,25
2020-04-24,DF,989,26
2020-04-25,DF,1013,26
2020-04-26,DF,1066,27
2020-04-27,DF,1146,27
2020-04-28,DF,1213,28
2020-04-29,DF,1275,28
2020-04-30,DF,1356,30
2020-05-1,DF,1466,30
2020-05-2,DF,1566,31
